1,2,3,4,5,6,7,8
0.053899,0.010554,0.033232,0.005475,0.008452,0.006070,0.006078,0.008101
0.053899,0.026949,0.017966,0.013474,0.010779,0.008983,0.007699,0.006737
1.000000,5.106973,1.621900,9.844566,6.377070,8.879571,8.867884,6.653376
0.000000,-0.608380,0.424840,-0.197896,-0.053986,-0.064857,-0.035106,0.028913
